node_id,node_type,label,query__1A4R,query__1E51,query__1F8A,query__1FB1,query__1HTI,query__1HVY,query__1LDJ,query__1OU5,query__1P9O,query__1Q5H,query__1Z5S,query__2J91,query__2OJW,query__2R3V,query__2VE7,query__2WFD,query__3BJU,query__3D4J,query__3ECR,query__3JUS,query__3R2W,query__3S4Y,query__3VBB,query__4JSN,query__4R3Z,query__6C90,query__6GWJ,query__6HKW,reference__1BVL-ASU0-VH_C-VL_D-Ag_A_B,reference__1CT8-ASU0-VH_B-VL_A-Ag_C_D,reference__1MWA-ASU0-VH_B-VL_A-Ag_H_I_P,reference__2IAM-ASU0-VH_D-VL_C-Ag_A_B_P,reference__2OTU-ASU0-VH_D-VL_C-Ag_G_H_Q,reference__3G6J-ASU0-VH_H-VL_G-Ag_C_D,reference__3H3B-ASU0-VH_D-VL_D-Ag_A_B,reference__3LRS-ASU0-VH_E-VL_F-Ag_A_B_C_D,reference__3STB-ASU0-VHH_A-Ag_C_D,reference__3STB-ASU0-VHH_B-Ag_C_D,reference__3ZHD-ASU1-VHH_F-Ag_A_B,reference__4C56-ASU0-VH_H-VL_G-Ag_E_I_K,reference__4DK3-ASU0-VHH_A-Ag_C_D,reference__4DK6-ASU0-VHH_B-Ag_C_D,reference__4DKF-ASU0-VH_H-VL_L-Ag_A_B,reference__4DKF-ASU0-VH_I-VL_M-Ag_A_B,reference__4KRM-ASU0-VHH_D-Ag_C_E,reference__4KRM-ASU0-VHH_L-Ag_I_K,reference__4MAY-ASU0-VH_D-VL_C-Ag_A_B,reference__4PLK-ASU0-VH_D-VL_C-Ag_A_B,reference__4PLK-ASU0-VH_H-VL_L-Ag_A_B,reference__4XVU-ASU0-VH_I-VL_J-Ag_G_H,reference__4XVU-ASU0-VH_K-VL_L-Ag_G_H,reference__5BOP-ASU0-VHH_A-Ag_B_D,reference__5BOP-ASU0-VHH_C-Ag_B_D,reference__5OCL-ASU0-VHH_G-Ag_F_H,reference__5OVW-ASU0-VHH_G-Ag_A_C,reference__5OVW-ASU0-VHH_J-Ag_B_D,reference__5TD8-ASU0-VHH_E-Ag_A_C,reference__5UDD-ASU0-VH_J-VL_P-Ag_A_E,reference__6BPE-ASU0-VH_B-VL_C-Ag_A_D,reference__6DO1-ASU0-VHH_E-Ag_A_B_C,reference__6GKD-ASU0-VHH_G-Ag_F_T,reference__6GKD-ASU0-VHH_H-Ag_F_I_M,reference__6GKD-ASU0-VHH_T-Ag_F_P_R,reference__6OAO-ASU0-VH_J-VL_J-Ag_I_K,reference__6OL7-ASU0-VH_C-VL_B-Ag_D_E,reference__6OL7-ASU0-VH_K-VL_J-Ag_F_I,reference__6SGE-ASU0-VHH_B-Ag_A_C,reference__6SGE-ASU0-VHH_D-Ag_A_C,reference__6TYL-ASU0-VHH_D-Ag_A_F,reference__6TYL-ASU0-VHH_I-Ag_A_F,reference__6V7Z-ASU0-VHH_F-Ag_A_B_C,reference__6X04-ASU0-VHH_F-Ag_B_E_K,reference__6X04-ASU0-VHH_L-Ag_E_H_K,reference__7E9G-ASU0-VHH_E-Ag_R_S,reference__7EO4-ASU0-VH_E-VL_E-Ag_B_C,reference__7F1O-ASU0-VHH_E-Ag_A_B,reference__7K7H-ASU0-VH_H-VL_L-Ag_A_C,reference__7K7I-ASU0-VH_J-VL_K-Ag_B_E,reference__7K7I-ASU0-VH_M-VL_N-Ag_A_C,reference__7K7I-ASU0-VH_P-VL_Q-Ag_C_D,reference__7KI1-ASU0-VHH_N-Ag_A_B,reference__7KQY-ASU0-VHH_A-Ag_B_D,reference__7LJB-ASU0-VH_E-VL_D-Ag_A_B,reference__7LJB-ASU0-VH_G-VL_F-Ag_A_B,reference__7M7E-ASU0-VH_C-VL_D-Ag_A_B,reference__7M7G-ASU0-VH_C-VL_D-Ag_A_B_E_F,reference__7N0I-ASU0-VHH_J-Ag_C_D,reference__7QHA-ASU0-VHH_C-Ag_A_B,reference__7SAJ-ASU0-VHH_J-Ag_E_I,reference__7T0W-ASU0-VH_G-VL_F-Ag_A_B,reference__7T0Z-ASU0-VH_H-VL_L-Ag_D_E,reference__7WU9-ASU0-VH_S-VL_S-Ag_A_B,reference__8CAF-ASU0-VH_B-VL_A-Ag_F_H,reference__8CAF-ASU0-VH_D-VL_C-Ag_E_G,reference__8DJK-ASU0-VH_H-VL_L-Ag_A_B,reference__8DJM-ASU0-VH_H-VL_L-Ag_A_B,reference__8G2Y-ASU0-VHH_N-Ag_A_B,reference__8H64-ASU0-VHH_D-Ag_C_E,reference__8H64-ASU0-VHH_H-Ag_A_G,reference__8I7W-ASU0-VH_E-VL_E-Ag_B_C,reference__8IM1-ASU0-VHH_H-Ag_C_G,reference__8J7U-ASU0-VH_E-VL_C-Ag_A_B,reference__8J7U-ASU0-VH_F-VL_D-Ag_A_B,reference__8J7V-ASU0-VH_E-VL_C-Ag_A_B,reference__8J7V-ASU0-VH_F-VL_D-Ag_A_B,reference__8J7W-ASU0-VH_E-VL_C-Ag_A_B,reference__8J7W-ASU0-VH_F-VL_D-Ag_A_B,reference__8J80-ASU0-VH_E-VL_C-Ag_A_B,reference__8OQ3-ASU0-VHH_C-Ag_A_D,reference__8PMX-ASU0-VH_H-VL_L-Ag_A_B,reference__8RTF-ASU0-VHH_G-Ag_A_B,reference__8RTF-ASU0-VHH_I-Ag_C_D,reference__8RTF-ASU0-VHH_J-Ag_C_D,reference__8RTF-ASU2-VHH_G-Ag_A_F,reference__8RTF-ASU2-VHH_K-Ag_C_E,reference__8RVR-ASU0-VHH_G-Ag_A_B,reference__8RVR-ASU0-VHH_H-Ag_A_B,reference__8RVR-ASU0-VHH_I-Ag_C_D,reference__8RVR-ASU0-VHH_J-Ag_C_D,reference__8SFZ-ASU0-VHH_B-Ag_D_F,reference__8TEA-ASU0-VH_F-VL_I-Ag_C_D,reference__8TJN-ASU0-VH_C-VL_D-Ag_A_B_E_F,reference__8TJN-ASU0-VH_E-VL_F-Ag_A_B_C_D,reference__8TME-ASU0-VH_H-VL_L-Ag_A_B,reference__8TMH-ASU0-VH_F-VL_G-Ag_A_B,reference__8TMQ-ASU0-VH_H-VL_L-Ag_A_B,reference__8UIO-ASU0-VH_H-VL_L-Ag_A_B,reference__8W5F-ASU0-VH_H-VL_L-Ag_C_c,reference__8Y62-ASU0-VH_E-VL_E-Ag_A_B,reference__8YJ7-ASU0-VH_E-VL_E-Ag_B_C,reference__8ZBI-ASU0-VH_F-VL_F-Ag_B_C,reference__8ZRE-ASU0-VH_h-VL_l-Ag_A_B,reference__9BIF-ASU0-VH_G-VL_I-Ag_E_F,reference__9BIF-ASU0-VH_J-VL_K-Ag_E_F,reference__9C24-ASU0-VH_A-VL_B-Ag_C_D,reference__9C24-ASU0-VH_H-VL_L-Ag_C_D,reference__9E3L-ASU0-VH_G-VL_H-Ag_E_F,reference__9E7L-ASU0-VHH_S-Ag_G_T,reference__9G4E-ASU0-VH_C-VL_D-Ag_A_B,reference__9I5E-ASU0-VHH_N-Ag_A_B,reference__9JKS-ASU0-VH_S-VL_S-Ag_B_C,reference__9MGB-ASU0-VH_k-VL_k-Ag_J_L,reference__9PC6-ASU0-VH_J-VL_I-Ag_A_B_K_L,reference__9PXU-ASU0-VHH_K-Ag_H_L
reference__7M7E-ASU0-VH_C-VL_D-Ag_A_B,reference_antigen,7M7E-ASU0-VH_C-VL_D-Ag_A_B,0.00000,0.36840,0.00000,0.00000,0.38160,0.00000,0.00000,0.00000,0.36920,0.00000,0.00000,0.33850,0.00000,0.34960,0.41500,0.00000,0.00000,0.00000,0.39720,0.29110,0.00000,0.44800,0.29110,0.00000,0.32920,0.23840,0.41110,0.32160,0.00000,0.00000,0.00000,0.00000,0.00000,0.26150,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37680,0.37680,0.37540,0.00000,0.00000,0.00000,0.00000,0.39020,0.39020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28180,0.34080,0.54970,0.54970,0.54970,0.37140,0.00000,0.00000,0.47780,0.47780,0.00000,0.00000,0.37250,0.00000,0.00000,0.31750,0.00000,0.44560,0.00000,0.00000,0.00000,0.00000,0.38400,0.00000,0.49010,0.49010,1.00000,0.89560,0.00000,0.00000,0.00000,0.37910,0.37570,0.35280,0.00000,0.00000,0.40000,0.35000,0.33530,0.00000,0.00000,0.51080,0.00000,0.00000,0.00000,0.39600,0.39600,0.00000,0.00000,0.38800,0.00000,0.00000,0.35340,0.34020,0.34020,0.34720,0.34050,0.35800,0.35800,0.33310,0.33310,0.00000,0.00000,0.95710,0.95710,0.00000,0.31190,0.00000,0.00000,0.00000,0.46910,0.00000,0.00000,0.00000,0.47100,0.47100,0.41130,0.41130,0.00000,0.41910,0.00000,0.00000,0.47300,0.37770,0.94000,0.00000
reference__7M7G-ASU0-VH_C-VL_D-Ag_A_B_E_F,reference_antigen,7M7G-ASU0-VH_C-VL_D-Ag_A_B_E_F,0.64560,0.41580,0.43450,0.00000,0.47440,0.39230,0.00000,0.36930,0.00000,0.49180,0.42420,0.31690,0.36200,0.36470,0.45600,0.34850,0.00000,0.00000,0.39240,0.00000,0.41610,0.46010,0.33330,0.32630,0.39770,0.41910,0.62890,0.35340,0.92760,0.77790,0.53130,0.58030,0.94260,0.49450,0.00000,0.84970,0.29900,0.29900,0.94760,0.58150,0.37500,0.35670,0.00000,0.00000,0.41280,0.41250,0.58540,0.42170,0.42170,0.60430,0.60430,0.62600,0.62600,0.94080,0.00000,0.00000,0.00000,0.00000,0.00000,0.89160,0.93930,0.89040,0.89030,0.00000,0.95490,0.92870,0.63170,0.63170,0.32330,0.32330,0.86100,0.87210,0.88110,0.36790,0.32170,0.57290,0.38300,0.37600,0.35730,0.35730,0.38530,0.91370,0.00000,0.00000,0.89560,1.00000,0.37620,0.00000,0.44240,0.41300,0.41130,0.54200,0.51690,0.52520,0.40390,0.40300,0.61890,0.00000,0.30910,0.41400,0.57900,0.00000,0.00000,0.38970,0.38970,0.00000,0.00000,0.35190,0.53160,0.35620,0.36790,0.43140,0.43140,0.36640,0.36400,0.36810,0.36810,0.35750,0.35750,0.43950,0.33620,0.96250,0.96250,0.37550,0.32160,0.00000,0.83830,0.32570,0.48330,0.42840,0.35090,0.00000,0.00000,0.00000,0.00000,0.00000,0.36380,0.89450,0.00000,0.52300,0.46960,0.45810,0.97270,0.95420
reference__7N0I-ASU0-VHH_J-Ag_C_D,reference_antigen,7N0I-ASU0-VHH_J-Ag_C_D,0.43680,0.00000,0.00000,0.00000,0.00000,0.44920,0.44630,0.39180,0.39560,0.00000,0.37640,0.00000,0.00000,0.00000,0.47460,0.00000,0.45260,0.00000,0.42760,0.50190,0.40520,0.00000,0.00000,0.00000,0.42950,0.00000,0.50570,0.00000,0.38840,0.38460,0.00000,0.30870,0.00000,0.40750,0.00000,0.34970,0.36330,0.36330,0.39100,0.30400,0.37310,0.00000,0.00000,0.00000,0.00000,0.00000,0.35620,0.00000,0.00000,0.00000,0.00000,0.37240,0.37240,0.36260,0.00000,0.00000,0.36030,0.47430,0.00000,0.43090,0.00000,0.00000,0.00000,0.00000,0.00000,0.34270,0.43240,0.43240,0.00000,0.00000,0.42900,0.38300,0.38990,0.43300,0.40390,0.38210,0.38900,0.40000,0.38230,0.32600,0.39860,0.38290,0.00000,0.00000,0.00000,0.37620,1.00000,0.00000,0.00000,0.45260,0.45010,0.49070,0.00000,0.00000,0.00000,0.00000,0.40580,0.00000,0.00000,0.41840,0.00000,0.41480,0.41480,0.42140,0.42140,0.42110,0.42110,0.42240,0.00000,0.00000,0.40010,0.00000,0.00000,0.40010,0.41960,0.38480,0.38480,0.00000,0.00000,0.00000,0.37720,0.00000,0.36960,0.48530,0.47910,0.52550,0.37570,0.35500,0.36620,0.00000,0.39380,0.00000,0.38830,0.38830,0.00000,0.00000,0.41470,0.00000,0.00000,0.39880,0.34490,0.00000,0.00000,0.00000
reference__7QHA-ASU0-VHH_C-Ag_A_B,reference_antigen,7QHA-ASU0-VHH_C-Ag_A_B,0.00000,0.37200,0.00000,0.00000,0.00000,0.00000,0.54150,0.35010,0.32280,0.00000,0.53920,0.49480,0.00000,0.38960,0.59580,0.00000,0.33410,0.00000,0.00000,0.39720,0.00000,0.44860,0.55020,0.43070,0.49310,0.33360,0.00000,0.00000,0.00000,0.00000,0.43210,0.00000,0.00000,0.48870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.51240,0.51240,0.00000,0.00000,0.00000,0.00000,0.00000,0.40400,0.40400,0.00000,0.00000,0.00000,0.00000,0.41860,0.43140,0.38460,0.56530,0.57620,0.46420,0.46420,0.46420,0.64350,0.00000,0.00000,0.00000,0.00000,0.33680,0.33680,0.39560,0.00000,0.00000,0.55260,0.00000,0.37360,0.00000,0.00000,0.00000,0.00000,0.39590,0.00000,0.54270,0.54270,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.54300,0.00000,0.61640,0.57150,0.47440,0.47010,0.00000,0.00000,0.00000,0.00000,0.00000,0.50710,0.50710,0.49560,0.49560,0.51740,0.51740,0.61450,0.40490,0.00000,0.36750,0.33520,0.33520,0.38070,0.30850,0.30870,0.30870,0.29920,0.29920,0.00000,0.00000,0.33210,0.33210,0.58350,0.58580,0.58240,0.00000,0.00000,0.00000,0.52770,0.00000,0.55160,0.47930,0.47930,0.74910,0.74910,0.00000,0.46400,0.66830,0.00000,0.00000,0.45500,0.32460,0.00000
reference__7SAJ-ASU0-VHH_J-Ag_E_I,reference_antigen,7SAJ-ASU0-VHH_J-Ag_E_I,0.34370,0.00000,0.00000,0.39080,0.00000,0.00000,0.00000,0.30470,0.00000,0.45760,0.53200,0.00000,0.35670,0.00000,0.42740,0.00000,0.39400,0.00000,0.34850,0.34150,0.35830,0.29020,0.41110,0.36720,0.00000,0.00000,0.45740,0.00000,0.61120,0.39120,0.32670,0.33350,0.45410,0.32570,0.00000,0.46500,0.41320,0.41320,0.45990,0.32800,0.44120,0.49600,0.00000,0.00000,0.00000,0.00000,0.47550,0.40630,0.40630,0.00000,0.00000,0.00000,0.00000,0.44230,0.00000,0.00000,0.00000,0.00000,0.00000,0.44530,0.45270,0.42640,0.42970,0.00000,0.43470,0.44630,0.32690,0.32690,0.00000,0.00000,0.49510,0.44440,0.62460,0.00000,0.33360,0.33710,0.43400,0.48680,0.49550,0.49550,0.35050,0.60450,0.00000,0.00000,0.00000,0.44240,0.00000,0.00000,1.00000,0.37730,0.37850,0.36030,0.00000,0.00000,0.00000,0.00000,0.33470,0.35450,0.32650,0.34610,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37000,0.37180,0.31280,0.53340,0.53340,0.31280,0.31360,0.52000,0.52000,0.31340,0.31340,0.94830,0.47140,0.44560,0.45060,0.38060,0.00000,0.00000,0.30360,0.00000,0.34080,0.00000,0.33550,0.00000,0.00000,0.00000,0.00000,0.00000,0.43090,0.47090,0.00000,0.00000,0.36500,0.00000,0.43920,0.44500
reference__7T0W-ASU0-VH_G-VL_F-Ag_A_B,reference_antigen,7T0W-ASU0-VH_G-VL_F-Ag_A_B,0.46090,0.36780,0.00000,0.46560,0.32720,0.00000,0.00000,0.28880,0.37620,0.54900,0.42510,0.40000,0.45370,0.00000,0.38080,0.32880,0.33200,0.46140,0.00000,0.31570,0.28750,0.40400,0.34880,0.32670,0.38070,0.35410,0.58530,0.00000,0.53500,0.32970,0.42290,0.52940,0.50460,0.31640,0.00000,0.42650,0.00000,0.00000,0.54710,0.48060,0.43080,0.46580,0.56670,0.56670,0.00000,0.00000,0.46590,0.43060,0.43060,0.31190,0.31190,0.40550,0.40550,0.52420,0.31220,0.00000,0.57470,0.00000,0.36460,0.43430,0.52490,0.49610,0.41590,0.00000,0.51370,0.49960,0.44720,0.44720,0.33480,0.33480,0.65010,0.46740,0.52880,0.34730,0.30460,0.32620,0.37980,0.38950,0.38600,0.38600,0.32330,0.42230,0.00000,0.00000,0.37910,0.41300,0.45260,0.00000,0.37730,1.00000,0.99660,0.33430,0.43480,0.43510,0.58500,0.56500,0.43630,0.27900,0.26640,0.33560,0.38710,0.37590,0.37590,0.41330,0.41330,0.43170,0.43170,0.47030,0.36130,0.43250,0.30350,0.30940,0.30940,0.30350,0.30940,0.29900,0.29900,0.30650,0.30650,0.47170,0.43300,0.41010,0.43480,0.36950,0.37700,0.39880,0.40670,0.38990,0.32140,0.25730,0.30020,0.00000,0.53330,0.53330,0.55000,0.55000,0.54200,0.48110,0.35850,0.38810,0.34630,0.52040,0.40920,0.40430
reference__7T0Z-ASU0-VH_H-VL_L-Ag_D_E,reference_antigen,7T0Z-ASU0-VH_H-VL_L-Ag_D_E,0.43880,0.36940,0.39970,0.47030,0.00000,0.00000,0.00000,0.29220,0.37890,0.53240,0.00000,0.38650,0.37700,0.00000,0.38830,0.00000,0.32890,0.00000,0.29650,0.35980,0.32900,0.36170,0.35630,0.34740,0.32870,0.36180,0.70660,0.00000,0.50180,0.40430,0.35450,0.43730,0.51000,0.31930,0.00000,0.42930,0.00000,0.00000,0.53950,0.46590,0.00000,0.00000,0.58400,0.58400,0.00000,0.00000,0.45830,0.43490,0.43490,0.48050,0.48050,0.39070,0.39070,0.51750,0.29890,0.00000,0.33010,0.00000,0.47150,0.58430,0.51790,0.47680,0.46530,0.00000,0.50850,0.51530,0.44790,0.44790,0.30420,0.30420,0.64010,0.49370,0.48810,0.35020,0.28150,0.32850,0.00000,0.38150,0.00000,0.38060,0.33040,0.41820,0.00000,0.00000,0.37570,0.41130,0.45010,0.54300,0.37850,0.99660,1.00000,0.33080,0.57000,0.45180,0.58250,0.43960,0.42560,0.26790,0.32010,0.34080,0.38640,0.74690,0.74690,0.47120,0.47120,0.43260,0.43260,0.46840,0.34450,0.43750,0.28150,0.31060,0.31060,0.28150,0.30680,0.34570,0.34570,0.29900,0.29900,0.37450,0.42400,0.39970,0.39510,0.39180,0.39520,0.39900,0.40890,0.38670,0.31850,0.00000,0.31550,0.00000,0.53430,0.53430,0.55290,0.55290,0.41470,0.48230,0.40810,0.38060,0.32490,0.54290,0.40870,0.40010
reference__7WU9-ASU0-VH_S-VL_S-Ag_A_B,reference_antigen,7WU9-ASU0-VH_S-VL_S-Ag_A_B,0.75680,0.47660,0.00000,0.34810,0.00000,0.00000,0.00000,0.36550,0.32320,0.37080,0.43680,0.00000,0.33930,0.00000,0.42490,0.00000,0.37110,0.00000,0.30630,0.39510,0.29300,0.48570,0.51660,0.91570,0.64210,0.00000,0.00000,0.00000,0.40310,0.29790,0.32270,0.39130,0.44810,0.34210,0.00000,0.32880,0.35020,0.35020,0.37960,0.36980,0.00000,0.41350,0.00000,0.00000,0.00000,0.33310,0.33760,0.35260,0.35260,0.00000,0.00000,0.46550,0.46550,0.40250,0.52940,0.54790,0.51860,0.35550,0.00000,0.00000,0.37410,0.35090,0.35370,0.00000,0.36550,0.38550,0.73390,0.73390,0.00000,0.00000,0.34820,0.76980,0.76980,0.00000,0.98670,0.99590,0.35610,0.34320,0.35250,0.35250,0.99510,0.30070,0.00000,0.00000,0.35280,0.54200,0.49070,0.00000,0.36030,0.33430,0.33080,1.00000,0.00000,0.00000,0.00000,0.00000,0.99370,0.39000,0.42070,0.99620,0.34890,0.27060,0.27060,0.30110,0.30110,0.28170,0.28170,0.00000,0.34920,0.40350,0.53420,0.52890,0.52890,0.52400,0.53380,0.52890,0.52890,0.52710,0.52710,0.33150,0.39090,0.39990,0.35290,0.34230,0.33880,0.34090,0.31470,0.00000,0.99180,0.59930,0.99320,0.00000,0.00000,0.00000,0.00000,0.00000,0.39020,0.39870,0.00000,0.78440,0.99660,0.00000,0.33050,0.27910
reference__8CAF-ASU0-VH_B-VL_A-Ag_F_H,reference_antigen,8CAF-ASU0-VH_B-VL_A-Ag_F_H,0.00000,0.00000,0.00000,0.51400,0.00000,0.00000,0.98470,0.60280,0.00000,0.50490,0.88020,0.00000,0.59770,0.48650,0.48930,0.63020,0.00000,0.43540,0.00000,0.00000,0.49070,0.00000,0.62140,0.50390,0.51740,0.00000,0.56390,0.00000,0.00000,0.38350,0.00000,0.00000,0.41520,0.00000,0.00000,0.35610,0.38770,0.38770,0.00000,0.67030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.48240,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50780,0.00000,0.00000,0.00000,0.44680,0.00000,0.00000,0.40120,0.36720,0.34200,0.65080,0.00000,0.35970,0.46810,0.46810,0.00000,0.00000,0.00000,0.43110,0.41790,0.00000,0.00000,0.00000,0.41120,0.00000,0.00000,0.00000,0.00000,0.36570,0.00000,0.00000,0.00000,0.51690,0.00000,0.61640,0.00000,0.43480,0.57000,0.00000,1.00000,1.00000,0.47900,0.47250,0.00000,0.34510,0.33610,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.47860,0.00000,0.47650,0.47650,0.48270,0.00000,0.38400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39800,0.35440,0.00000,0.35670,0.00000,0.00000,0.50900,0.00000
reference__8CAF-ASU0-VH_D-VL_C-Ag_E_G,reference_antigen,8CAF-ASU0-VH_D-VL_C-Ag_E_G,0.00000,0.00000,0.47200,0.00000,0.00000,0.00000,0.98380,0.50070,0.40100,0.00000,0.87970,0.00000,0.61470,0.54860,0.43350,0.41520,0.00000,0.38000,0.00000,0.00000,0.63450,0.43610,0.61390,0.43940,0.43300,0.52310,0.67080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.64410,0.00000,0.29360,0.54550,0.54550,0.00000,0.41940,0.00000,0.41920,0.41920,0.00000,0.00000,0.00000,0.00000,0.50270,0.00000,0.00000,0.00000,0.46130,0.00000,0.00000,0.00000,0.00000,0.40370,0.65710,0.00000,0.48250,0.48740,0.48740,0.00000,0.00000,0.00000,0.39750,0.39750,0.00000,0.43910,0.52800,0.39410,0.39950,0.00000,0.37870,0.00000,0.00000,0.00000,0.00000,0.00000,0.52520,0.00000,0.57150,0.00000,0.43510,0.45180,0.00000,1.00000,1.00000,0.55420,0.00000,0.38750,0.00000,0.00000,0.37250,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.48510,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.47810,0.00000,0.48850,0.48850,0.53830,0.00000,0.50480,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45990,0.45990,0.39890,0.37180,0.00000,0.37470,0.00000,0.00000,0.50590,0.40830
reference__8DJK-ASU0-VH_H-VL_L-Ag_A_B,reference_antigen,8DJK-ASU0-VH_H-VL_L-Ag_A_B,0.00000,0.34810,0.00000,0.00000,0.00000,0.00000,0.39950,0.37400,0.00000,0.00000,0.00000,0.45830,0.00000,0.41110,0.54590,0.00000,0.00000,0.39720,0.00000,0.51190,0.00000,0.00000,0.39520,0.41320,0.42640,0.36730,0.37790,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.38340,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.52020,0.52020,0.00000,0.00000,0.00000,0.00000,0.00000,0.33340,0.33340,0.00000,0.00000,0.00000,0.00000,0.00000,0.42600,0.34340,0.53150,0.45440,0.36880,0.36880,0.36880,0.40130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.49520,0.38280,0.36910,0.00000,0.00000,0.00000,0.00000,0.37850,0.00000,0.47000,0.47000,0.40000,0.40390,0.00000,0.47440,0.00000,0.58500,0.58250,0.00000,0.47900,0.55420,1.00000,0.99930,0.40480,0.00000,0.00000,0.00000,0.00000,0.41020,0.41020,0.51110,0.51110,0.50480,0.50480,0.49970,0.33520,0.00000,0.36020,0.36090,0.36090,0.35100,0.36150,0.35990,0.35990,0.35670,0.35670,0.00000,0.00000,0.40330,0.40330,0.48730,0.50010,0.49720,0.00000,0.00000,0.30950,0.00000,0.00000,0.56000,0.54720,0.54720,0.57050,0.57050,0.00000,0.45880,0.47540,0.00000,0.00000,0.51550,0.40640,0.00000
reference__8DJM-ASU0-VH_H-VL_L-Ag_A_B,reference_antigen,8DJM-ASU0-VH_H-VL_L-Ag_A_B,0.00000,0.33330,0.00000,0.00000,0.00000,0.00000,0.39520,0.30780,0.00000,0.00000,0.46140,0.45250,0.00000,0.00000,0.54470,0.27990,0.00000,0.39720,0.00000,0.45090,0.31380,0.34100,0.39720,0.33850,0.42520,0.38280,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.38440,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.49780,0.49780,0.00000,0.00000,0.00000,0.00000,0.00000,0.38510,0.38510,0.00000,0.00000,0.00000,0.00000,0.00000,0.42170,0.30630,0.53700,0.47020,0.00000,0.37600,0.36800,0.40960,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.49390,0.00000,0.30980,0.00000,0.00000,0.00000,0.00000,0.37650,0.00000,0.41940,0.41940,0.35000,0.40300,0.00000,0.47010,0.00000,0.56500,0.43960,0.00000,0.47250,0.00000,0.99930,1.00000,0.33320,0.00000,0.00000,0.00000,0.00000,0.40500,0.40500,0.50360,0.50360,0.48950,0.48950,0.46270,0.34280,0.00000,0.35760,0.35900,0.35900,0.42650,0.35900,0.35880,0.35880,0.35920,0.35920,0.00000,0.00000,0.39490,0.39490,0.46350,0.43600,0.42630,0.00000,0.00000,0.30850,0.00000,0.00000,0.55030,0.54710,0.54710,0.52450,0.52450,0.00000,0.45640,0.49200,0.00000,0.00000,0.46610,0.40250,0.00000
reference__8G2Y-ASU0-VHH_N-Ag_A_B,reference_antigen,8G2Y-ASU0-VHH_N-Ag_A_B,0.70280,0.56850,0.31680,0.33870,0.57270,0.00000,0.47380,0.40130,0.57940,0.00000,0.00000,0.00000,0.33360,0.34130,0.43230,0.36220,0.41720,0.00000,0.00000,0.00000,0.35660,0.49310,0.38130,0.91340,0.47990,0.51790,0.65430,0.41100,0.39860,0.26590,0.31620,0.36610,0.42370,0.33930,0.00000,0.34040,0.30430,0.30430,0.39930,0.00000,0.45980,0.43920,0.33260,0.33260,0.39760,0.39870,0.00000,0.39290,0.39290,0.00000,0.00000,0.59560,0.59560,0.39930,0.00000,0.00000,0.00000,0.32990,0.30950,0.00000,0.34700,0.00000,0.00000,0.39150,0.37930,0.00000,0.70170,0.70170,0.00000,0.00000,0.28740,0.78830,0.78830,0.50680,0.98600,0.99560,0.35030,0.00000,0.35150,0.33670,0.99630,0.33890,0.00000,0.00000,0.33530,0.61890,0.40580,0.00000,0.33470,0.43630,0.42560,0.99370,0.00000,0.38750,0.40480,0.33320,1.00000,0.46510,0.46370,0.99460,0.32660,0.38110,0.38110,0.37370,0.37370,0.41010,0.41010,0.00000,0.36390,0.35740,0.55660,0.53230,0.53230,0.55360,0.52940,0.55260,0.55260,0.53300,0.53300,0.33100,0.40450,0.33100,0.33100,0.40330,0.40380,0.40710,0.29740,0.00000,0.99610,0.57770,0.99450,0.00000,0.39550,0.39550,0.38230,0.38230,0.39470,0.35430,0.44070,0.73140,0.99770,0.42620,0.37950,0.29730
